Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Bills Lake,Vilas,1835500,NO,64,,643478,NE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8189706,07/24/1997,16.42,NO,5,,,37,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
08/05/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/09/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/19/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/27/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/02/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/12/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/16/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/01/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/14/2002,Betty Liebert And Don Wilson,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
04/27/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/15/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/29/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/16/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/27/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/13/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/22/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/26/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/29/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/11/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/25/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/30/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/08/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/15/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/22/2003,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/07/2004,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/08/2004,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/28/2004,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/12/2004,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/21/2004,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/21/2005,Betty Liebert,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/10/2005,Betty Liebet and Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/20/2005,Betty Liebet and Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/02/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/06/2005,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/08/2005,Data Collectors,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/10/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/18/2005,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/03/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/19/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/22/2005,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/22/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/27/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/04/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/20/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/11/2005,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/22/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/03/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/11/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/18/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/19/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/27/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/05/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/11/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/13/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/21/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/29/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/22/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/30/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/07/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/15/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/17/2006,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/14/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/29/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/08/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/18/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/22/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/30/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/08/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/16/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/24/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/01/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/17/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/25/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/27/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/02/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/10/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/26/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/07/2007,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/19/2008,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/01/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/09/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/16/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/16/2008,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/24/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/03/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/11/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/19/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/21/2008,Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/27/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/03/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/11/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/19/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/26/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/26/2008,Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/20/2008,Betty Liebert-Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/25/2009,Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/03/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/12/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/19/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/23/2009,Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/05/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/20/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/29/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/06/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/14/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/23/2009,Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/23/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/30/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/15/2009,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/24/2010,Diane Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/29/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/22/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/30/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/08/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/16/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/25/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/10/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/17/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/25/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/10/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/27/2010,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/23/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/09/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/17/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/25/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/27/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/03/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/12/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/19/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/04/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/21/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/28/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/05/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/13/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/06/2011,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/21/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/26/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/03/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/11/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/26/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/05/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/13/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/21/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/24/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/29/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/06/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/14/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/20/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/22/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/31/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/06/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/15/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/24/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/01/2012,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/27/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/08/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/14/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/18/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/23/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/30/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/08/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/16/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/23/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/24/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/01/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/09/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/17/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/19/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/25/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/03/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/11/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/17/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/26/2013,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/24/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/31/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/08/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/17/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/17/2014,Diane and Mike Capener,Citizen Lake Monitoring Network QA/QC - 2014
06/26/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/03/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/10/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/19/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/28/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/03/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/13/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/20/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/24/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/28/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/06/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/13/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/28/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/07/2014,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/27/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/05/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/12/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/21/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/23/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/28/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/07/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/15/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/21/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/30/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/06/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/15/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/24/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/31/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/08/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/23/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/02/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/11/2015,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/21/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/30/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/14/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/22/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/26/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/01/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/09/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/16/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/25/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/01/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/09/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/17/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/22/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/25/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/01/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/08/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/18/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
10/04/2016,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
05/25/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/02/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/09/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/17/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
06/25/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/04/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/11/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/17/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/19/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
07/27/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/12/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/20/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
08/29/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/13/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/21/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
09/29/2017,Diane and Mike Capener,Citizen Lake Monitoring - Water Quality - Bills Lake; Deep Hole
