Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Amik Lake,Vilas,2268600,NO,64,,643220,NE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,07/13/1984,4.3,,1.3,15,,56,,55,,,,,
1,10/10/1985,3,,0.9,,23,62,52,,,,,,
09/23/2012,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/30/2012,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
10/01/2012,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/13/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/29/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/06/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/14/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/19/2013,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/22/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/30/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/01/2013,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/08/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/16/2013,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/16/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/24/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/01/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/09/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/17/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/19/2013,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/02/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/19/2013,Jim Rice,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/09/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/11/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/14/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/17/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/25/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/01/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/03/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/11/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/19/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/21/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/28/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/04/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/12/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/20/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/25/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/04/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/13/2014,Jack Wierzba,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/22/2014,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
04/30/2015,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/19/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/27/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/04/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/20/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/20/2015,Tony Buschur,Ice Observations on Amik Lake- Vilas County
06/23/2015,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/28/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/06/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/14/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/22/2015,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/22/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/30/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/07/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/15/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/23/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/25/2015,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/31/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/08/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/16/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/24/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
10/02/2015,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
04/19/2016,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/13/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/21/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/29/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/06/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/14/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/22/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/29/2016,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/30/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/08/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/16/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/24/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/25/2016,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/01/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/09/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/17/2016,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/17/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/29/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/02/2016,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
04/19/2017,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
05/24/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/01/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/09/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/17/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/25/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
06/27/2017,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/03/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/11/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/19/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/25/2017,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
07/27/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/04/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/12/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/20/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/21/2017,Rick Sironi,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
08/28/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/05/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/13/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
09/21/2017,Tony Buschur,Citizen Lake Monitoring - Water Quality - Amik Lake; Deep Hole
